Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,DaySinceLastOrder,CashbackAmount,Churn
0,2.735404196,14.8677021,0.867702098,2,3.132297902,4,1.396893706,2,2,0,12.8677021,0,0,111.2645958,1
11.87713824,2.415241171,11.47713824,0.292379414,2.707620586,3,3,3,0.707620586,5.0466559,1,11.29237941,3.122861757,7,126.4152412,1
1,2.787572345,7,0.106213828,4,5.787572345,4,4.57514469,1.893786172,2.212427655,0.106213828,21.46893086,1.893786172,1,148,1
5.665526353,3,6.448245491,0,2.775877254,4,3,3.775877254,2,2,0.775877254,11.44824549,1,2,121.5517545,1
0.807957328,3,14,1,2.807957328,4,3.615914656,4.192042672,2,3.768170688,0,14.57612802,1,1.192042672,152.1920427,1
0,2.535529235,6.464470765,0,3,3.767764618,3,3.464470765,1,7.232235382,0.767764618,19.23223538,1,3.161176911,127.7677646,1
21,1,9,1,3,5,4,1.113965887,1,11,1,15,1.886034113,1,149,1
0,2.287815914,18.03025273,0.356092043,2,4.287815914,3,3.356092043,1,1.356092043,0.356092043,16.35609204,0.643907957,0,124,1
1,3,11.33135041,1,3.165675204,5.165675204,2,1.331350409,1.834324796,3.497025613,1,13.99405123,4.337299183,5.497025613,183.6627008,1
0.577353401,1.845293198,22,0.577353401,3.577353401,3.577353401,3.154706802,3.845293198,1.422646599,4.267939796,0,13.8452932,1.577353401,2.577353401,151.8452932,1
4.121555749,1.70718525,30.06077787,0.646407375,3,3,3.29281475,5,1.29281475,1.70718525,0,13.35359262,0,1.939222126,140.4143705,1
6.750180877,2.083273041,33.37509044,1,2.541636521,4.083273041,0,4,1.541636521,3.083273041,1,12.54163652,2.916726959,6.249963825,216.916727,1
0,2.05741464,10.05741464,0.47129268,2.505741464,3.47129268,3,2.05741464,1.52870732,1.52870732,1,12.05741464,0.52870732,0,129,1
1.965623142,1.068753717,35.89686942,0.965623142,3.965623142,4.034376858,2,5,0.068753717,8.931246283,0.965623142,19.86249257,1.034376858,1.034376858,192,1
0,1,18.83324437,0.638963022,2.638963022,2.277926044,3,3,1.361036978,2.722073956,0.361036978,12.72207396,0.638963022,2.361036978,125.277926,1
14.75565836,1.162894426,11.24434164,0.918552787,3.081447213,4,4,3,1,10.42986951,1,12.91855279,1.325788852,8,150.1628944,1
1,1,10.12997081,1,3.435014594,4.564985406,4,2.129970811,1.129970811,7.435014594,0.435014594,15.69495622,2.435014594,3,163.1299708,1
0,1.585310195,23.95141432,0.707344902,2.707344902,3,0.585310195,3,1.292655098,4,0.292655098,11.7073449,1.292655098,0.585310195,198.2926551,1
10.8182882,3,16.36371615,0.54542795,3,4,0,1,1.54542795,2.45457205,0,17.36371615,2.0908559,7.45457205,198.7274323,1
14.59975099,1.266832671,14,0.866583664,2.266832671,4,2.266832671,3.866583664,1,3.133416336,0.133416336,14.59975099,6.332918322,7.133416336,149.400249,1
1,3,7,0.691643402,3.691643402,4.308356598,4,3,0.308356598,5.925069794,0.308356598,17.23342639,1.691643402,3,153.6916434,1
0.819953852,1.409976926,24.40997693,0,2.318004615,3,3,2.409976926,2,2,0.204988463,19.61496539,0.795011537,0.409976926,127.8199539,1
1,3,7.326708899,1,3,5,0.326708899,3.16335445,0.326708899,7.326708899,0.16335445,12.16335445,2,6.22869623,229.8565189,1
0.104313087,1.208626175,33.47843456,1,3,4,2.208626175,4.791373825,2,3.895686913,0.104313087,20,0.208626175,2.791373825,142.8956869,1
1,1,10.58206193,0.854484517,3.854484517,4,4,4.708969034,1.854484517,3.291030966,1,12.29103097,5.417938069,8,158,1
1,1,16.12287244,0.877127562,3,5,4,4.754255124,2,2.122872438,0.877127562,22.75425512,1.122872438,3,148.3686173,1
0,1,17,0,3,5,2,4,0.528189262,6,0,15,1,0,148,1
11.33630498,2.065478008,14.532739,1,2,3.934521992,0,1,1.467260996,4.065478008,0,12.86904398,2.598217012,3,203.803566,1
0,3,18,0,2.4,1.893288181,3,4,2,2,0,15,0,0,127,1
5.649556007,1,26.94866802,0.350443993,2.140177597,2.649556007,3,3,1,5.700887986,1,11.35044399,0.700887986,1.350443993,123.453108,1
5.584800571,1,14,1,3,3,3.867999592,3,2,2,0,12,0.132000408,0,119,1
1.943628261,1.343628261,9,0.828185869,2.171814131,3,4,2.656371739,2,2,0.171814131,12.82818587,0.171814131,0,114.3436283,1
9.495781164,1.747890582,15.87816413,0.626054709,4,4,4,3,1.626054709,3.373945291,1,12,2,4.869726455,153.2521094,1
1,2.849442567,20.52695102,0.075278717,3.075278717,4,1.849442567,3,1.924721283,5,0.924721283,12.07527872,1.075278717,6.815055743,223.9247213,1
0.887602973,1.224794054,20.77520595,0,2.887602973,3.887602973,0.224794054,2.112397027,2,2.224794054,1,12.77520595,2.887602973,7.325617837,200.7752059,1
0,1,24.73096742,0,2.950691013,3.950691013,3,4,1.049308987,5.753455064,0,16.04930899,0.950691013,1.049308987,124.950691,1
1,1,22.74252078,1,3.257479216,4,4,3.742520784,0.742520784,3.742520784,0.742520784,13.74252078,2.257479216,3,149.5149584,1
1,3,27,0,4,6,2,3,0.135661467,5,1,12,1.864338533,3,171,1
1,1,22.47990392,0.26004804,3,2.520096081,4,3.959807839,1.73995196,4.040192161,0.26004804,16.21985588,3.479903919,12.3995196,151.2198559,1
1,3,30,0,3,5,0,5,0.385058056,3,0,14,1.385058056,11,198,1
9.057017216,3,33,0,3.942982784,3.828948352,2,4.885965568,1.057017216,4.057017216,0.057017216,14.82894835,0.942982784,1.114034432,167.7719311,1
1,3,7.61037606,1,4,4,4,3,0.61037606,5,0,16,2,3,154,1
0,1.165026214,25.32808389,0,2.933989514,4,3,4,1,5.339895143,0,15.33989514,1,0.834973786,125.6601049,1
3.693827804,2.420703001,8,0,2.289648499,3.710351501,3,3.579296999,1.710351501,2,0.289648499,12.7103515,0.289648499,1.420703001,120.2896485,1
0,1,16,1,2,5,3,1.112503131,1,8,0,13,0,3,134,1
1,2.471840813,19.05631837,1,3,2.528159187,2,3,1,9.735920406,0,13.52815919,1.735920406,2.471840813,172.2640796,1
1,2.449802237,9.724901118,0.275098882,3.724901118,4,2.550197763,3,2,10.17470336,0,15.82529664,2.275098882,1.275098882,170.4498022,1
0,3,25,1,3,1.360892153,2,1.360892153,2,9,1,13,0.360892153,4,153,1
5.550116342,2.318076053,7.2956555,0.340961974,2.340961974,3.659038026,3,4,1.659038026,2,1,11.34096197,1.340961974,2.340961974,122.340962,1
1,3,7.997672263,0,3,4.002327737,4,4,2,3,1,12,2.997672263,3,147.9976723,1
1,1,7.527102959,1,4,4.736448521,4,3,2,2.527102959,0.736448521,14.20934556,1.263551479,2.472897041,161.472897,1
0,1.279130471,18.00921734,1,2.720869529,3.279130471,3,2.720869529,1.279130471,2,0,12,1,1.441739058,126,1
1.069327744,1,8.069327744,1,3,4,3.861344511,1.207983233,1,10.65336128,0.930672256,14.79201677,2.861344511,3.138655489,173.0693277,1
3.975355595,3,29.04928881,1,3.950711191,4.975355595,1.950711191,3.024644405,0.049288809,3.975355595,1,12.9753556,1.975355595,0.975355595,189.0492888,1
1,3,8.213244049,1,3,5.303311012,0,2.696688988,0,5.786755951,0,12,3.819866073,7.213244049,230.393378,1
13,3,9,1,3,4,3,3,0.725326391,2,1,14,0.725326391,2,127,1
0,1,13.32724285,0.163621423,2.665448569,3.163621423,3,3,0,1.836378577,1,16.16362142,0,1.672757155,129.8181071,1
1.6,1,8.974439311,1,2.025560689,3,4,3.025560689,2,2,0,12.97443931,0.025560689,0,114,1
0.024398081,2.951203838,8.975601919,0.975601919,2.048796162,3.951203838,0,2.048796162,0.048796162,2.024398081,0.975601919,11.02439808,2.975601919,7.024398081,202.9024077,1
1,3,9.065276758,1,3,5,1.869446485,3.804169727,1.934723242,8.608339455,1,12.93472324,3.065276758,7.413055352,224.261107,1
1,1,9.465517968,0,3.178160677,4.356321354,4,4.821839323,2,7.356321354,1,12.35632135,2,5.534482032,151.1091966,1
0,2,14.87073801,1,2,4,3,5,1,5,1,15,1.646309934,0,123,1
1,1,13.35265787,0,3.647342134,4.647342134,4,1.705315731,1.294684269,3,1,18.29468427,1,1.705315731,154,1
0,2.743300147,16.68772972,0.128349927,2,3.128349927,3,1,2,2,1,13.87165007,0.871650073,1.871650073,123.1283499,1
1,1,9,1,4,4,4,3,2,4,0,12,1.349812834,1,160,1
0.982482581,2.964965161,13,0.017517419,3,5.947447742,3.964965161,3,0.982482581,2,0,17.01751742,1,1,149,1
0,3,6,0,3,4,3,3,1,7,1,19,0.08818143,2,128,1
0,3,17.82434774,1,2.560869339,4,3,4.560869339,1,2,0.439130661,18,0.560869339,0,121.7565226,1
0,1,10,1,2,3,4,1.960052027,0.039947973,2,1,15,4.960052027,6,137,1
0,1.72458698,16,1,2.63770651,3.36229349,0,3.72458698,1,8.08688047,0,13.17376094,0,0,201.0868805,1
0,1,28.17360969,1,2.826390312,3.173609688,2,3,0.173609688,2.347219377,1,14.65278062,2.652780623,5.95834187,161.4791709,1
16,3,12,1,4,4,0,4,2,11,1,20,6.597001797,5.94029982,209,1
9.162625378,2.081312689,15.13494985,0.459343656,2.540656344,3,3,3,1.459343656,2.540656344,1,11,1,4.703281722,127.9186873,1
0.055101535,2.88979693,33.16530461,1,2.11020307,3.11020307,2.11020307,1.165304605,2,2,0.944898465,17.66939079,2.944898465,6.88979693,158.1102031,1
3.573105272,3,29.85378946,1,3.146210544,4.573105272,1.146210544,3.426894728,1.426894728,3.573105272,1,12.57310527,1.573105272,0.573105272,189.8537895,1
0.46902494,2.061950121,34.40707482,1,2.938049879,3.938049879,2.938049879,2.407074819,2,2,0.53097506,15.18585036,0.46902494,6.061950121,158.9380499,1
0.928555533,1,14.92855553,1,3.928555533,4,4,3,2,2.928555533,0.071444467,12.85711107,1,1.071444467,143.7142221,1
2.512397275,2.282172207,15.3589139,0.358913896,2.256434441,4.282172207,3,3.641086104,2,2,0.358913896,12.28217221,1,2,128.3589139,1
6.311652917,1,25.37669417,1,3,3.623305833,4,3,1,8.93495875,1,14.24661167,2.688347083,2.376694167,151.7533883,1
1,3,23,0.474681736,4,4,0,4.050636529,1.525318264,4,0.525318264,17.67722785,2,2.365827488,209.1012731,1
0.066055308,2.066055308,29.26422123,0,2.066055308,3.132110616,0.132110616,5,1.066055308,9.801834077,0.933944692,15.06605531,1,2,199.4715575,1
0,1,22.07680894,0,3,4,3,4.972568236,1.972568236,6.972568236,0.972568236,19.89027294,1,0.027431764,124.0274318,1
6.80029951,3,12.80029951,1,3.360059902,4.360059902,1.279880196,3.279880196,2,3,0,18.2798802,5.479580686,8.664143765,219.7201198,1
1,1.95573471,7,0,3.477867355,5,4,4.522132645,1.477867355,3,1,12,1.477867355,1.95573471,147.5221326,1
1.289432052,1,24.32097769,0.644716026,3,3.355283974,3,5,0.710567948,7.644716026,1,20.64471603,1,1.289432052,124,1
0.68251173,1.63497654,15,1,3.68251173,4,4,3.63497654,1.68251173,3.31748827,0,12.68251173,2,1.31748827,144,1
1.58935718,3,28.67553568,1,2,2.324464317,4,3.675535683,2,2,0.662232158,18.32446432,0,0,114.9733929,1
0.715322311,1.569355379,9,0.715322311,3.715322311,4.430644621,3.430644621,3,2,8.569355379,0.715322311,15.43064462,1,0.715322311,146,1
16.65928385,3,7.463713541,1,2,3,2,1.536286459,2,4.73185677,0.26814323,15.46371354,1,2.195570311,150.6592839,1
1,3,10,1,3,5,0,1.315668481,0.684331519,3,1,12,4,7.6,228,1
7,1,9.649698523,1,2,3,3,4.874748769,1,4.624246307,0.125251231,12,1,2.125251231,123.8747488,1
0,1,12.16652992,0.344490028,2.344490028,4.344490028,3,2.311019944,2,2,0.344490028,19.31101994,0.655509972,1.311019944,124.9665299,1
1,1,10.03979713,1,3.960202873,4,4,5,2,2.039797127,0,22.88060862,1.039797127,4.840811491,155.9602029,1
0,1,11.80463533,0.597682336,2,3,3,3,1.597682336,2.804635329,1,13,1.597682336,4.011588322,133.5976823,1
0.364851522,1,26.43454741,0.869695885,2,3,3,3.869695885,0.869695885,3.26060823,1,12.73939177,0.869695885,1.869695885,123.6090877,1
1,3,7,0,3,4.890832148,4,4,2,3,1,12,2,3,147.1091679,1
0,1,8.179615104,0.44903776,3,3.44903776,3,5,0.898075521,7.55096224,0,16.85673568,1,7,125.6528867,1
0,3,19,0.540696312,2.540696312,3.540696312,2,4.540696312,1.459303688,6,0.540696312,12.08139262,0.540696312,1.081392624,159.6220889,1
4,3,6,0,3,3,2,1.076969183,2,9,1,11,0.076969183,5,160,1
1,1.658469949,23.3169399,1,3.329234975,3.670765025,2,2.670765025,1.329234975,9.329234975,0.329234975,14.67076503,1.329234975,2.316939898,174.6461749,1
0.17874058,3,21.64251884,0.82125942,3,3.17874058,0.357481159,3.17874058,1.17874058,3.714962319,0,12.82125942,1,0.17874058,182.1787406,1
1.510689891,1.244655055,11.92968921,1,2.755344945,4,3,5,1,6.510689891,0.244655055,16.51068989,0.489310109,0,121.4893101,1
0,1,24.11573982,0.578699118,2.747219471,3,3,3.157398237,2,2,0.578699118,21.31479647,1,0,125.8426018,1
1,1,7.161160663,0,4,2,0,4,2,3,0,12,3.677678674,8,199,1
1,3,30.49151813,0,3,4.877120468,0,4.631361403,0.877120468,3,0,15.10591579,2,10.87712047,198.3686386,1
1,2.513640039,28.24317998,0.75682002,3,4.75682002,4,3.75682002,1.75682002,3.729539941,1,13.51364004,1.75682002,1.24317998,146,1
0.449429365,1,8.449429365,1,2.449429365,3.449429365,4,3.898858731,1.550570635,7.449429365,0.449429365,16.10114127,0.449429365,1.898858731,144.4494294,1
0,1,13.5849863,0.807506849,2,3.807506849,3,5,2,7.615013699,0.192493151,11,1,0.769972603,126.1924932,1
6.286848651,1,16.24450903,1,2.101878764,3,3,3,1.898121236,2,0.898121236,11.10187876,1,2,128.6943637,1
1,2.822241003,19.7333615,0.088879499,3.088879499,4,1.822241003,3,1.911120501,5.266638496,0.911120501,12,1,7.013310797,224.0888795,1
1,1,7,1,4,4,4,1.179492496,0.820507504,4,1,17,1.358984992,1,148,1
0,3,9.040139607,1,2,4.760034902,0,2.239965098,0.239965098,2.959860393,0,11,6.520069804,17.11867373,204.4799302,1
1,3,16,0,4,4,2,5,2,2.146298956,1,18,1,4,207,1
0.625084829,1.312542415,24.31254241,0,2.337491517,3,3,2.312542415,2,2,0.156271207,19.46881362,0.843728793,0.312542415,127.6250848,1
0,1,21,1,2,3,0,3,0.561955924,8,1,12,1.685867772,7,236,1
13.34239512,3,7,1,3,3.342395123,2,3,1.342395123,6.97281463,0.342395123,13.02718537,1,1,168.7119756,1
0,1,20,1,2,4,3,1.546476361,2,2,1,13,0,1,124,1
8.253834812,1.182706485,6.456766214,1,2.908646757,3,2.908646757,1,1,3.091353243,0.908646757,15.81729351,0,0,122.8172935,1
19.0265862,1.486706901,29.24335345,0.243353451,3,3,0,2.730060352,0.486706901,3.216767253,0.243353451,12.24335345,8.809818944,5.026586197,203.2433535,1
0,1.417564923,27.25269477,0.582435077,2.582435077,3,0,3.835129846,1,6.505389539,0.417564923,13.25269477,1,0.835129846,198.8351298,1
1,1,35.8134099,0.186590097,3.186590097,5,2,3.373180194,2,3.373180194,0,22.62681981,2.626819806,8.067049516,169.6268198,1
3.2235356,3,8.6235356,0,2.8117678,3.3764644,4,1.3764644,2,2,0.8117678,12,0.8117678,0,115.6235356,1
0,1.184248652,15.97890162,0.815751348,2.889450809,3,3,3,0.184248652,2,0,12.55274595,2,2,126.1842487,1
1,2.057002388,8.942997612,0.942997612,3,4.942997612,4,2.114004775,2,3,0.057002388,12.94299761,2.057002388,1.114004775,150.8289928,1
0,1,16,0,3,4,4,4,2,2,1,25,0.587798449,0,119,1
0,3,15,1,3,4,4,5,0.840348178,4,0,12,1.840348178,2,144,1
0,1,13.17900214,0,2.006999286,4,3,2.982501786,2,2,0.017498214,19.96500357,1,1.965003572,126.0524946,1
1,1,16.95099536,0.049004645,3,5,4,3.09800929,2,2.950995355,0.049004645,21.09800929,2.950995355,3,150.8529861,1
17.28168917,2.145540553,9,0.427229723,3.427229723,5.145540553,5,3.28168917,0.427229723,4.708918893,0.427229723,15.14554055,4.291081107,7.863851383,323.4272297,1
0,2.638991371,18.36100863,0.180504315,2,3.180504315,3,2,2,2,1,13.81949569,0,1.819495685,123.1805043,1
1,3,20,0.673261109,3.673261109,4.673261109,2,4.673261109,1.326738891,7,0.673261109,13.34652222,2.346522219,2.346522219,185.0197833,1
13,3,11.55269921,1,2.349614399,3,2,3,1,5.398457595,0.650385601,13.3007712,0.349614399,2.300771202,167.6503856,1
0,1,9.789039492,1,2.403653503,3,3,3,2,2.403653503,0.596346497,12.19269299,0,1.192692995,134.4036535,1
1,1,14.90314844,1,3.725787111,4.725787111,4,3,0.548425778,2.274212889,1,16.90314844,1,1.548425778,159,1
5.86695817,1,25.94678327,1,3,2.079825098,4,2.946783268,1,7.973391634,0.973391634,13,1,3.026608366,152.8935665,1
6.735228518,1,24.52954296,1,3,4.205685554,4,3,1,10.20568555,1,15.94091407,1.735228518,1.529542964,150.0590859,1
1,1.748700174,14,1,4,4,4,2.876949739,1.625649913,3,1,23.25129983,2,1.748700174,149.2512998,1
1,1.838488002,24.06529199,0.580755999,3.580755999,4,0.838488002,3,0.838488002,5,0.419244001,12.580756,2.419244001,6.9161512,223.419244,1
1,3,7.741684129,0.741684129,3.741684129,4.258315871,4,3,1,5.774947613,0.258315871,17.03326348,2,3,153.7416841,1
0.675230838,1.649538325,10.94861497,1,2.675230838,4.675230838,3.350461675,2.974307487,2,4.623845812,0,23,0.675230838,1.649538325,135.3504617,1
1,1,29.79411801,1,3.205881988,4.794118012,2,3,0.794118012,4.588236024,1,14.41176398,2.411763976,3.235291929,184.617646,1
0.647518953,3,31.70496209,0,2.647518953,4.295037906,1.295037906,2.942556859,1.647518953,2,0.647518953,23.29503791,1.942556859,10.29503791,172.7624052,1
0,2.747779717,18.62166957,0.126110142,2.126110142,3,1.747779717,3,1.873889858,4.378330425,0.873889858,11,1.747779717,1.747779717,199.1261101,1
0.870142987,1.259714027,11.87014299,1,2.870142987,4,3.740285973,3,2,2.870142987,1,13.61042896,0.870142987,3,158.740286,1
1.647608507,3,12,1,3.676195746,4,3.352391493,3.028587239,1.676195746,3.647608507,0.676195746,15,1.676195746,1,144.6476085,1
0.141399893,3,14.71720021,0.141399893,3.141399893,3.424199679,2,4.717200214,1.858600107,4.282799786,1,17.28279979,0.141399893,3.706999465,182.7069995,1
1.6,1,8.962732584,1,2.037267416,3,4,3.037267416,2,2,0,12.96273258,0.037267416,0,114,1
16.51338847,3,8.743305765,1,2.371652882,3.743305765,2.743305765,2.371652882,1.628347118,4.256694235,0.371652882,15.62834712,0.743305765,3,152,1
0.55230397,3,31.26359471,0.184101323,2.184101323,4,2,4.631797353,1.815898677,5.44769603,0.184101323,14.44769603,0.184101323,0.815898677,166.447696,1
1,3,10.10565035,1,3,5.105650345,0,1,1,3,0.894349655,12,4.316951036,7.6,228.1056503,1
1,1,28.56144709,1,3,4,4,3.187149028,1,3,0.187149028,20.43855291,1.812850972,1,149,1
2.948704665,1,16.1157513,1,2.578756476,3,3,3,0.842487047,2,0.421243524,11.57875648,1.578756476,2,127.2637306,1
1,1,29,0,3,4,4,3,0.381714979,6,1,12,1,2,146,1
0,1,11.6,0,2,3,3,3,2,2,1,13,3.218537911,7,124,1
0.296722772,3,32.40655446,0,2.296722772,3.593445545,0.593445545,2.593445545,0.593445545,2,0.296722772,22.59344554,2.186891089,9.593445545,174.5163861,1
2.434458253,2.668916506,6.331083494,0.165541747,2.165541747,4.668916506,4,3.165541747,2,2,0,12,1,0,114,1
1,3,9.831358284,1,3,5,0,1.112427811,0.943786095,3.224855622,0.943786095,12,3.887572189,7.510057751,228.1686417,1
1,1,22.49504127,0.252479363,3.747520637,5.747520637,4,4.747520637,1.747520637,3,1,23.50495873,4.24256191,6.737603184,163.4950413,1
9.931534963,1,7.701705515,0.850852757,3,4.149147243,3,3.149147243,2,7.149147243,1,14.70170551,0.149147243,1.044030699,121.1491472,1
0,1,24.20117812,0.286135042,2,3,3,4,1.713864958,1.572270085,0.286135042,15.85545983,0.286135042,2,124,1
8.20223637,3,16.07865818,1,2,4.280894548,1,3.719105452,1.359552726,5.483130918,0.359552726,11.35955273,4.561789096,11.95056872,232.2359745,1
1,1.685837936,23.68583794,0.314162064,3,4,4,3.314162064,1,2.628324128,1,12.62832413,1.314162064,1.628324128,151.0575138,1
16,1,8,0,3,4,0,1,1,1,0,16,0.042028934,9,202,1
14.89972928,1.066847145,11.10027072,0.966576428,3.033423572,4,4,3,1,10.76603499,1,12.96657643,1.13369429,8,150.0668471,1
0.579792844,1,16.57979284,1,2.579792844,4.420207156,3,2.579792844,1.579792844,5.101035781,0.579792844,12.42020716,0.579792844,2.420207156,134.5797928,1
1,1.333007094,7,0.833496453,4,4.833496453,4,3.166503547,2,2.166503547,1,15.33300709,1,3.333007094,161.1674823,1
1,2.42444041,18,0.712220205,3.287779795,3.863339384,2,3.287779795,0,9.136660616,0,13.86333938,2,2.42444041,172.2877798,1
0.824109717,1.351780567,7.824109717,0.175890283,3.824109717,2.351780567,0.351780567,4.175890283,1.824109717,2.824109717,0,11.82410972,1.824109717,7.824109717,198.6482194,1
1,1,21.29385021,0.764616738,4,4,4,2.764616738,0.764616738,3,0.235383262,12.76461674,2,2.529233476,150.7646167,1
14,3,35,1,3,5,0,5,1,6,1,14,2.011258378,1,234,1
0,2.8296699,18.74450485,0.08516505,2.08516505,3,1.8296699,3,1.91483495,4.25549515,0.91483495,11,1.91483495,1.8296699,199.0851651,1
9.211714372,3,33,0,3.788285628,3.364856884,2,4.576571256,0.423428744,4.211714372,0.211714372,14.36485688,0.788285628,1.423428744,167.1531425,1
14.54036796,3,7.288480042,0.144240021,2.144240021,3.144240021,3,3.855759979,1.711519958,2,1,11.43272006,1.711519958,2,123.5769601,1
0.758976832,3,25.51795366,0.758976832,3,4.517953664,3.517953664,3.758976832,1,2.517953664,1,18.75897683,0.758976832,1.241023168,148.2769305,1
9.299628281,2.499380468,12.49938047,1,3,3,3,3.002478129,1,3.501858597,1,21.50061953,0.499380468,2,121.9987609,1
0,1.911785112,14.65885618,1,2,4,3,5,1.088214888,5.264644663,0.911785112,14.64714045,1.823570225,0,123.2646447,1
1,2.146614557,25.14661456,1,3,2.439843671,4,4.853385443,0.853385443,2.146614557,0.146614557,18.14661456,1.853385443,1,154.1203127,1
0,1,13,0,2,3,3,3,1,4,1,13,2.937783679,7,133,1
8,1,7.232879146,1,3.232879146,4,4,4,1,3,1,13,2.232879146,4,148,1
1,1.313520857,16.84323957,1,3,4,3.156760429,2.686479143,2,3,0.843239571,12.31352086,1,1.843239571,135.1567604,1
19.41714708,1.63314117,9,0.683429415,3,4.63314117,5,3.36685883,1.36685883,7.100576491,0.683429415,18.18697413,7.36685883,9.316570585,318.8994235,1
1,3,18,1,3,2.59368462,2,3,0.40631538,10,0,13,2,3,172,1
0,3,15.7884141,0.245172542,2,4.754827458,3,3.245172542,1,1.245172542,0.245172542,16.49034508,0,0,124,1
0,2.381074847,8.309462576,1,2.661892515,3.309462576,3,4.071612271,0.690537424,1,0.309462576,11,0,1.381074847,129.6905374,1
1,1,9.552028344,0.447971656,3,4.447971656,4,5,2,7.895943313,0.552028344,12,1,3.208113374,151.5520283,1
0.594528324,1.810943353,8.405471676,0.405471676,3.189056647,2.810943353,0,3.189056647,1.189056647,2.594528324,0.405471676,11.59452832,2.405471676,7.594528324,200.6218867,1
1,2.968178928,8.015910536,0.015910536,3.015910536,5.968178928,4,3.015910536,2,3,0,13,1,1,139,1
1,1,31,1,3.707751043,5.415502087,4,2.584497913,1.707751043,3,1,18.70775104,1.707751043,1,148.292249,1
1,1.589634477,7,0.705182762,3,4.294817238,4,3.294817238,2,2.294817238,0.294817238,14.11554828,1.294817238,5.115548285,146.2948172,1
16.93635537,2.290903582,17.58180716,1,2.354548209,2.772741044,0.645451791,2.645451791,2,5.936355374,0.645451791,16.64545179,1,6.581807165,235.227259,1
8.922487102,3,11.87081184,1,2.435405919,3,2.435405919,1.564594081,0.435405919,3.129188163,0.435405919,17.04784143,0.435405919,0.870811837,121.8708118,1
